'Elapsed time','ECG ECG'
156.692,-0.061
156.694,-0.064
156.696,-0.067
156.698,-0.070
156.700,-0.072
156.702,-0.073
156.704,-0.074
156.706,-0.073
156.708,-0.071
156.710,-0.067
156.712,-0.063
156.714,-0.059
156.716,-0.056
156.718,-0.054
156.720,-0.055
156.722,-0.057
156.724,-0.062
156.726,-0.067
156.728,-0.071
156.730,-0.074
156.732,-0.075
156.734,-0.073
156.736,-0.070
156.738,-0.066
156.740,-0.062
156.742,-0.059
156.744,-0.057
156.746,-0.057
156.748,-0.057
156.750,-0.058
156.752,-0.060
156.754,-0.061
156.756,-0.061
156.758,-0.062
156.760,-0.061
156.762,-0.061
156.764,-0.060
156.766,-0.059
156.768,-0.058
156.770,-0.058
156.772,-0.059
156.774,-0.060
156.776,-0.062
156.778,-0.064
156.780,-0.066
156.782,-0.069
156.784,-0.070
156.786,-0.071
156.788,-0.070
156.790,-0.070
156.792,-0.068
156.794,-0.067
156.796,-0.065
156.798,-0.063
156.800,-0.062
156.802,-0.061
156.804,-0.060
156.806,-0.059
156.808,-0.059
156.810,-0.059
156.812,-0.060
156.814,-0.061
156.816,-0.063
156.818,-0.065
156.820,-0.067
156.822,-0.069
156.824,-0.070
156.826,-0.070
156.828,-0.069
156.830,-0.068
156.832,-0.066
156.834,-0.064
156.836,-0.063
156.838,-0.062
156.840,-0.062
156.842,-0.062
156.844,-0.063
156.846,-0.062
156.848,-0.061
156.850,-0.059
156.852,-0.056
156.854,-0.053
156.856,-0.048
156.858,-0.044
156.860,-0.040
156.862,-0.036
156.864,-0.033
156.866,-0.030
156.868,-0.028
156.870,-0.026
156.872,-0.026
156.874,-0.025
156.876,-0.025
156.878,-0.025
156.880,-0.024
156.882,-0.022
156.884,-0.020
156.886,-0.016
156.888,-0.012
156.890,-0.008
156.892,-0.004
156.894,-0.001
156.896,0.002
156.898,0.004
156.900,0.005
156.902,0.006
156.904,0.006
156.906,0.006
156.908,0.004
156.910,0.002
156.912,-0.002
156.914,-0.006
156.916,-0.010
156.918,-0.015
156.920,-0.021
156.922,-0.029
156.924,-0.038
156.926,-0.048
156.928,-0.058
156.930,-0.069
156.932,-0.077
156.934,-0.084
156.936,-0.087
156.938,-0.087
156.940,-0.085
156.942,-0.081
156.944,-0.077
156.946,-0.075
156.948,-0.074
156.950,-0.076
156.952,-0.078
156.954,-0.080
156.956,-0.081
156.958,-0.080
156.960,-0.077
156.962,-0.072
156.964,-0.068
156.966,-0.066
156.968,-0.068
156.970,-0.072
156.972,-0.079
156.974,-0.085
156.976,-0.090
156.978,-0.091
156.980,-0.090
156.982,-0.088
156.984,-0.087
156.986,-0.090
156.988,-0.098
156.990,-0.109
156.992,-0.119
156.994,-0.123
156.996,-0.114
156.998,-0.087
157.000,-0.037
157.002,0.036
157.004,0.130
157.006,0.237
157.008,0.348
157.010,0.450
157.012,0.531
157.014,0.579
157.016,0.585
157.018,0.547
157.020,0.468
157.022,0.359
157.024,0.237
157.026,0.118
157.028,0.018
157.030,-0.054
157.032,-0.094
157.034,-0.106
157.036,-0.098
157.038,-0.081
157.040,-0.062
157.042,-0.047
157.044,-0.038
157.046,-0.036
157.048,-0.038
157.050,-0.042
157.052,-0.046
157.054,-0.047
157.056,-0.045
157.058,-0.039
157.060,-0.030
157.062,-0.020
157.064,-0.011
157.066,-0.006
157.068,-0.005
157.070,-0.010
157.072,-0.019
157.074,-0.029
157.076,-0.036
157.078,-0.040
157.080,-0.038
157.082,-0.032
157.084,-0.024
157.086,-0.017
157.088,-0.013
157.090,-0.012
157.092,-0.015
157.094,-0.019
157.096,-0.023
157.098,-0.025
157.100,-0.023
157.102,-0.019
157.104,-0.013
157.106,-0.006
157.108,-0.001
157.110,0.002
157.112,0.003
157.114,0.003
157.116,0.002
157.118,0.002
157.120,0.003
157.122,0.005
157.124,0.008
157.126,0.012
157.128,0.015
157.130,0.018
157.132,0.020
157.134,0.022
157.136,0.023
157.138,0.026
157.140,0.028
157.142,0.031
157.144,0.035
157.146,0.038
157.148,0.040
157.150,0.042
157.152,0.043
157.154,0.043
157.156,0.043
157.158,0.044
157.160,0.045
157.162,0.047
157.164,0.050
157.166,0.054
157.168,0.059
157.170,0.064
157.172,0.070
157.174,0.075
157.176,0.080
157.178,0.084
157.180,0.088
157.182,0.091
157.184,0.093
157.186,0.095
157.188,0.098
157.190,0.101
157.192,0.105
157.194,0.109
157.196,0.114
157.198,0.119
157.200,0.123
157.202,0.128
157.204,0.133
157.206,0.138
157.208,0.143
157.210,0.149
157.212,0.154
157.214,0.159
157.216,0.164
157.218,0.169
157.220,0.173
157.222,0.178
157.224,0.182
157.226,0.188
157.228,0.194
157.230,0.201
157.232,0.208
157.234,0.216
157.236,0.223
157.238,0.231
157.240,0.238
157.242,0.245
157.244,0.251
157.246,0.257
157.248,0.262
157.250,0.265
157.252,0.268
157.254,0.269
157.256,0.270
157.258,0.269
157.260,0.268
157.262,0.267
157.264,0.267
157.266,0.267
157.268,0.268
157.270,0.269
157.272,0.270
157.274,0.270
157.276,0.269
157.278,0.266
157.280,0.261
157.282,0.253
157.284,0.244
157.286,0.233
157.288,0.222
157.290,0.210
157.292,0.199
157.294,0.188
157.296,0.177
157.298,0.165
157.300,0.154
157.302,0.142
157.304,0.130
157.306,0.117
157.308,0.103
157.310,0.088
157.312,0.073
157.314,0.058
157.316,0.043
157.318,0.030
157.320,0.018
157.322,0.008
157.324,-0.000
157.326,-0.008
157.328,-0.014
157.330,-0.019
157.332,-0.023
157.334,-0.027
157.336,-0.032
157.338,-0.036
157.340,-0.041
157.342,-0.046
157.344,-0.051
157.346,-0.057
157.348,-0.062
157.350,-0.066
157.352,-0.069
157.354,-0.071
157.356,-0.072
157.358,-0.073
157.360,-0.073
157.362,-0.073
157.364,-0.074
157.366,-0.074
157.368,-0.075
157.370,-0.077
157.372,-0.078
157.374,-0.079
157.376,-0.079
157.378,-0.078
157.380,-0.078
157.382,-0.076
157.384,-0.074
157.386,-0.073
157.388,-0.072
157.390,-0.071
157.392,-0.071
157.394,-0.072
157.396,-0.073
157.398,-0.075
157.400,-0.076
157.402,-0.077
157.404,-0.076
157.406,-0.075
157.408,-0.073
157.410,-0.070
157.412,-0.067
157.414,-0.064
157.416,-0.061
157.418,-0.058
157.420,-0.056
157.422,-0.055
157.424,-0.055
157.426,-0.055
157.428,-0.056
157.430,-0.057
157.432,-0.058
157.434,-0.060
157.436,-0.061
157.438,-0.062
157.440,-0.063
157.442,-0.063
157.444,-0.063
157.446,-0.063
157.448,-0.062
157.450,-0.062
157.452,-0.062
157.454,-0.062
157.456,-0.062
157.458,-0.061
157.460,-0.060
157.462,-0.059
157.464,-0.057
157.466,-0.055
157.468,-0.053
157.470,-0.051
157.472,-0.050
157.474,-0.049
157.476,-0.050
157.478,-0.050
157.480,-0.051
157.482,-0.053
157.484,-0.055
157.486,-0.058
157.488,-0.061
157.490,-0.064
157.492,-0.067
157.494,-0.068
157.496,-0.069
157.498,-0.068
157.500,-0.066
157.502,-0.064
157.504,-0.062
157.506,-0.060
157.508,-0.058
157.510,-0.056
157.512,-0.053
157.514,-0.051
157.516,-0.049
157.518,-0.047
157.520,-0.046
157.522,-0.045
157.524,-0.046
157.526,-0.047
157.528,-0.049
157.530,-0.051
157.532,-0.053
157.534,-0.055
157.536,-0.057
157.538,-0.060
157.540,-0.062
157.542,-0.064
157.544,-0.065
157.546,-0.066
157.548,-0.067
157.550,-0.067
157.552,-0.066
157.554,-0.065
157.556,-0.064
157.558,-0.063
157.560,-0.062
157.562,-0.062
157.564,-0.062
157.566,-0.062
157.568,-0.062
157.570,-0.062
157.572,-0.063
157.574,-0.064
157.576,-0.066
157.578,-0.068
157.580,-0.070
157.582,-0.072
157.584,-0.073
157.586,-0.074
157.588,-0.075
157.590,-0.076
157.592,-0.076
157.594,-0.076
157.596,-0.075
157.598,-0.074
157.600,-0.072
157.602,-0.070
157.604,-0.068
157.606,-0.066
157.608,-0.065
157.610,-0.066
157.612,-0.067
157.614,-0.069
157.616,-0.072
157.618,-0.075
157.620,-0.078
157.622,-0.080
157.624,-0.081
157.626,-0.080
157.628,-0.079
157.630,-0.076
157.632,-0.072
157.634,-0.068
157.636,-0.065
157.638,-0.062
157.640,-0.061
157.642,-0.061
157.644,-0.062
157.646,-0.064
157.648,-0.067
157.650,-0.070
157.652,-0.074
157.654,-0.077
157.656,-0.079
157.658,-0.081
157.660,-0.082
157.662,-0.081
157.664,-0.080
157.666,-0.078
157.668,-0.075
157.670,-0.073
157.672,-0.071
157.674,-0.070
157.676,-0.071
157.678,-0.072
157.680,-0.074
157.682,-0.076
157.684,-0.077
157.686,-0.078
157.688,-0.078
157.690,-0.077
157.692,-0.075
157.694,-0.074
157.696,-0.072
157.698,-0.070
157.700,-0.068
157.702,-0.067
157.704,-0.066
157.706,-0.066
157.708,-0.067
157.710,-0.069
157.712,-0.070
157.714,-0.072
157.716,-0.073
157.718,-0.073
157.720,-0.073
157.722,-0.072
157.724,-0.070
157.726,-0.067
157.728,-0.064
157.730,-0.059
157.732,-0.055
157.734,-0.051
157.736,-0.048
157.738,-0.046
157.740,-0.044
157.742,-0.043
157.744,-0.043
157.746,-0.043
157.748,-0.044
157.750,-0.044
157.752,-0.043
157.754,-0.041
157.756,-0.038
157.758,-0.033
157.760,-0.027
157.762,-0.020
157.764,-0.013
157.766,-0.006
157.768,-0.000
157.770,0.004
157.772,0.007
157.774,0.008
157.776,0.008
157.778,0.007
157.780,0.006
157.782,0.004
157.784,0.001
157.786,-0.002
157.788,-0.006
157.790,-0.011
157.792,-0.018
157.794,-0.025
157.796,-0.034
157.798,-0.044
157.800,-0.054
157.802,-0.065
157.804,-0.076
157.806,-0.085
157.808,-0.092
157.810,-0.096
157.812,-0.097
157.814,-0.095
157.816,-0.091
157.818,-0.087
157.820,-0.084
157.822,-0.084
157.824,-0.086
157.826,-0.090
157.828,-0.095
157.830,-0.098
157.832,-0.099
157.834,-0.097
157.836,-0.092
157.838,-0.085
157.840,-0.080
157.842,-0.077
157.844,-0.078
157.846,-0.082
157.848,-0.088
157.850,-0.094
157.852,-0.097
157.854,-0.098
157.856,-0.096
157.858,-0.094
157.860,-0.094
157.862,-0.098
157.864,-0.106
157.866,-0.116
157.868,-0.124
157.870,-0.123
157.872,-0.108
157.874,-0.072
157.876,-0.013
157.878,0.068
157.880,0.168
157.882,0.279
157.884,0.389
157.886,0.486
157.888,0.556
157.890,0.588
157.892,0.575
157.894,0.518
157.896,0.423
157.898,0.304
157.900,0.177
157.902,0.060
157.904,-0.034
157.906,-0.096
157.908,-0.127
157.910,-0.131
157.912,-0.119
157.914,-0.100
157.916,-0.081
157.918,-0.069
157.920,-0.064
157.922,-0.065
157.924,-0.069
157.926,-0.073
157.928,-0.075
157.930,-0.072
157.932,-0.065
157.934,-0.054
157.936,-0.040
157.938,-0.027
157.940,-0.018
157.942,-0.013
157.944,-0.013
157.946,-0.019
157.948,-0.028
157.950,-0.036
157.952,-0.041
157.954,-0.042
157.956,-0.039
157.958,-0.032
157.960,-0.025
157.962,-0.019
157.964,-0.017
157.966,-0.018
157.968,-0.023
157.970,-0.028
157.972,-0.033
157.974,-0.034
157.976,-0.032
157.978,-0.026
157.980,-0.019
157.982,-0.012
157.984,-0.006
157.986,-0.003
157.988,-0.003
157.990,-0.003
157.992,-0.004
157.994,-0.004
157.996,-0.002
157.998,0.001
158.000,0.005
158.002,0.009
158.004,0.012
158.006,0.014
158.008,0.014
158.010,0.014
158.012,0.014
158.014,0.014
158.016,0.015
158.018,0.017
158.020,0.019
158.022,0.022
158.024,0.025
158.026,0.028
158.028,0.030
158.030,0.032
158.032,0.034
158.034,0.037
158.036,0.041
158.038,0.045
158.040,0.051
158.042,0.056
158.044,0.062
158.046,0.067
158.048,0.070
158.050,0.073
158.052,0.075
158.054,0.076
158.056,0.077
158.058,0.078
158.060,0.079
158.062,0.082
158.064,0.086
158.066,0.092
158.068,0.098
158.070,0.105
158.072,0.111
158.074,0.117
158.076,0.122
158.078,0.126
158.080,0.130
158.082,0.134
158.084,0.138
158.086,0.143
158.088,0.148
158.090,0.153
158.092,0.159
158.094,0.164
158.096,0.168
158.098,0.172
158.100,0.176
158.102,0.181
158.104,0.185
158.106,0.191
158.108,0.197
158.110,0.204
158.112,0.211
158.114,0.218
158.116,0.225
158.118,0.232
158.120,0.238
158.122,0.244
158.124,0.249
158.126,0.253
158.128,0.257
158.130,0.260
158.132,0.262
158.134,0.264
158.136,0.264
158.138,0.264
158.140,0.264
158.142,0.264
158.144,0.264
158.146,0.264
158.148,0.264
158.150,0.263
158.152,0.261
158.154,0.257
158.156,0.252
158.158,0.245
158.160,0.237
158.162,0.227
158.164,0.217
158.166,0.207
158.168,0.195
158.170,0.183
158.172,0.170
158.174,0.157
158.176,0.143
158.178,0.129
158.180,0.114
158.182,0.100
158.184,0.085
158.186,0.071
158.188,0.056
158.190,0.042
158.192,0.029
158.194,0.017
158.196,0.007
158.198,-0.002
158.200,-0.010
158.202,-0.017
158.204,-0.023
158.206,-0.029
158.208,-0.035
158.210,-0.041
158.212,-0.048
158.214,-0.054
158.216,-0.059
158.218,-0.065
158.220,-0.069
158.222,-0.073
158.224,-0.076
158.226,-0.078
158.228,-0.080
158.230,-0.080
158.232,-0.080
158.234,-0.081
158.236,-0.081
158.238,-0.082
158.240,-0.084
158.242,-0.085
158.244,-0.085
158.246,-0.086
158.248,-0.086
158.250,-0.085
158.252,-0.084
158.254,-0.083
158.256,-0.082
158.258,-0.081
158.260,-0.081
158.262,-0.081
158.264,-0.082
158.266,-0.082
158.268,-0.082
158.270,-0.081
158.272,-0.078
158.274,-0.075
158.276,-0.071
158.278,-0.067
158.280,-0.065
158.282,-0.064
158.284,-0.065
158.286,-0.068
158.288,-0.072
158.290,-0.075
158.292,-0.077
158.294,-0.077
158.296,-0.075
158.298,-0.072
158.300,-0.069
158.302,-0.065
158.304,-0.063
158.306,-0.061
158.308,-0.060
158.310,-0.061
158.312,-0.062
158.314,-0.064
158.316,-0.067
158.318,-0.068
158.320,-0.070
158.322,-0.070
158.324,-0.069
158.326,-0.069
158.328,-0.068
158.330,-0.068
158.332,-0.068
158.334,-0.070
158.336,-0.071
158.338,-0.072
158.340,-0.072
158.342,-0.070
158.344,-0.067
158.346,-0.063
158.348,-0.058
158.350,-0.054
158.352,-0.052
158.354,-0.053
158.356,-0.055
158.358,-0.059
158.360,-0.063
158.362,-0.068
158.364,-0.071
158.366,-0.072
158.368,-0.073
158.370,-0.072
158.372,-0.070
158.374,-0.068
158.376,-0.066
158.378,-0.065
158.380,-0.064
158.382,-0.064
158.384,-0.064
158.386,-0.065
158.388,-0.066
158.390,-0.067
158.392,-0.068
158.394,-0.070
158.396,-0.071
158.398,-0.072
158.400,-0.072
158.402,-0.073
158.404,-0.074
158.406,-0.075
158.408,-0.077
158.410,-0.078
158.412,-0.079
158.414,-0.079
158.416,-0.078
158.418,-0.077
158.420,-0.076
158.422,-0.076
158.424,-0.076
158.426,-0.076
158.428,-0.077
158.430,-0.077
158.432,-0.077
158.434,-0.076
158.436,-0.074
158.438,-0.072
158.440,-0.071
158.442,-0.070
158.444,-0.069
158.446,-0.070
158.448,-0.070
158.450,-0.070
158.452,-0.070
158.454,-0.070
158.456,-0.069
158.458,-0.068
158.460,-0.068
158.462,-0.069
158.464,-0.071
158.466,-0.073
158.468,-0.076
158.470,-0.079
158.472,-0.081
158.474,-0.082
158.476,-0.082
158.478,-0.080
158.480,-0.077
158.482,-0.073
158.484,-0.070
158.486,-0.067
158.488,-0.065
158.490,-0.066
158.492,-0.067
158.494,-0.070
158.496,-0.074
158.498,-0.076
158.500,-0.077
158.502,-0.076
158.504,-0.072
158.506,-0.066
158.508,-0.058
158.510,-0.049
158.512,-0.042
158.514,-0.035
158.516,-0.031
158.518,-0.029
158.520,-0.028
158.522,-0.029
158.524,-0.031
158.526,-0.032
158.528,-0.033
158.530,-0.033
158.532,-0.032
158.534,-0.029
158.536,-0.025
158.538,-0.020
158.540,-0.015
158.542,-0.010
158.544,-0.005
158.546,-0.001
158.548,0.002
158.550,0.003
158.552,0.003
158.554,0.000
158.556,-0.004
158.558,-0.009
158.560,-0.016
158.562,-0.023
158.564,-0.030
158.566,-0.038
158.568,-0.046
158.570,-0.054
158.572,-0.061
158.574,-0.068
158.576,-0.075
158.578,-0.082
158.580,-0.087
158.582,-0.090
158.584,-0.092
158.586,-0.092
158.588,-0.090
158.590,-0.087
158.592,-0.083
158.594,-0.081
158.596,-0.080
158.598,-0.080
158.600,-0.082
158.602,-0.084
158.604,-0.087
158.606,-0.088
158.608,-0.088
158.610,-0.086
158.612,-0.085
158.614,-0.084
158.616,-0.083
158.618,-0.084
158.620,-0.085
158.622,-0.086
158.624,-0.087
158.626,-0.087
158.628,-0.088
158.630,-0.090
158.632,-0.094
158.634,-0.099
158.636,-0.105
158.638,-0.110
158.640,-0.109
158.642,-0.101
158.644,-0.079
158.646,-0.042
158.648,0.012
158.650,0.082
158.652,0.162
158.654,0.248
158.656,0.328
158.658,0.395
158.660,0.437
158.662,0.448
158.664,0.424
158.666,0.365
158.668,0.278
158.670,0.173
158.672,0.065
158.674,-0.034
158.676,-0.114
158.678,-0.166
158.680,-0.191
158.682,-0.192
158.684,-0.176
158.686,-0.150
158.688,-0.122
158.690,-0.097
158.692,-0.079
158.694,-0.069
158.696,-0.066
158.698,-0.067
158.700,-0.069
158.702,-0.070
158.704,-0.068
158.706,-0.062
158.708,-0.053
158.710,-0.042
158.712,-0.032
158.714,-0.024
158.716,-0.020
158.718,-0.020
158.720,-0.021
158.722,-0.024
158.724,-0.026
158.726,-0.026
158.728,-0.023
158.730,-0.019
158.732,-0.014
158.734,-0.011
158.736,-0.010
158.738,-0.011
158.740,-0.014
158.742,-0.017
158.744,-0.018
158.746,-0.018
158.748,-0.015
158.750,-0.010
158.752,-0.004
158.754,0.001
158.756,0.006
158.758,0.009
158.760,0.010
158.762,0.010
158.764,0.009
158.766,0.008
158.768,0.007
158.770,0.007
158.772,0.008
158.774,0.009
158.776,0.010
158.778,0.011
158.780,0.012
158.782,0.013
158.784,0.014
158.786,0.016
158.788,0.019
158.790,0.023
158.792,0.028
158.794,0.033
158.796,0.039
158.798,0.043
158.800,0.047
158.802,0.050
158.804,0.051
158.806,0.052
158.808,0.052
158.810,0.053
158.812,0.054
158.814,0.055
158.816,0.057
158.818,0.060
158.820,0.064
158.822,0.067
158.824,0.072
158.826,0.076
158.828,0.081
158.830,0.085
158.832,0.090
158.834,0.095
158.836,0.101
158.838,0.106
158.840,0.111
158.842,0.116
158.844,0.121
158.846,0.125
158.848,0.129
158.850,0.132
158.852,0.136
158.854,0.140
158.856,0.145
158.858,0.150
158.860,0.156
158.862,0.162
158.864,0.167
158.866,0.173
158.868,0.178
158.870,0.182
158.872,0.187
158.874,0.192
158.876,0.198
158.878,0.205
158.880,0.213
158.882,0.221
158.884,0.229
158.886,0.237
158.888,0.243
158.890,0.247
158.892,0.251
158.894,0.255
158.896,0.258
158.898,0.261
158.900,0.264
158.902,0.266
158.904,0.268
158.906,0.270
158.908,0.270
158.910,0.270
158.912,0.270
158.914,0.269
158.916,0.267
158.918,0.266
158.920,0.264
158.922,0.261
158.924,0.258
158.926,0.253
158.928,0.248
158.930,0.242
158.932,0.234
158.934,0.224
158.936,0.212
158.938,0.199
158.940,0.185
158.942,0.169
158.944,0.154
158.946,0.139
158.948,0.125
158.950,0.110
158.952,0.096
158.954,0.082
158.956,0.068
158.958,0.054
158.960,0.040
158.962,0.028
158.964,0.016
158.966,0.007
158.968,-0.002
158.970,-0.009
158.972,-0.016
158.974,-0.022
158.976,-0.030
158.978,-0.037
158.980,-0.046
158.982,-0.055
158.984,-0.063
158.986,-0.071
158.988,-0.077
158.990,-0.081
158.992,-0.084
158.994,-0.084
158.996,-0.083
158.998,-0.081
159.000,-0.079
159.002,-0.078
159.004,-0.078
159.006,-0.079
159.008,-0.080
159.010,-0.083
159.012,-0.086
159.014,-0.088
159.016,-0.091
159.018,-0.092
159.020,-0.092
159.022,-0.092
159.024,-0.090
159.026,-0.088
159.028,-0.086
159.030,-0.084
159.032,-0.081
159.034,-0.079
159.036,-0.076
159.038,-0.074
159.040,-0.072
159.042,-0.071
159.044,-0.069
159.046,-0.068
159.048,-0.067
159.050,-0.066
159.052,-0.065
159.054,-0.065
159.056,-0.066
159.058,-0.066
159.060,-0.066
159.062,-0.066
159.064,-0.066
159.066,-0.067
159.068,-0.067
159.070,-0.068
159.072,-0.068
159.074,-0.068
159.076,-0.067
159.078,-0.066
159.080,-0.064
159.082,-0.063
159.084,-0.061
159.086,-0.061
159.088,-0.061
159.090,-0.062
159.092,-0.063
159.094,-0.064
159.096,-0.064
159.098,-0.064
159.100,-0.063
159.102,-0.060
159.104,-0.058
159.106,-0.055
159.108,-0.053
159.110,-0.052
159.112,-0.052
159.114,-0.053
159.116,-0.056
159.118,-0.059
159.120,-0.062
159.122,-0.064
159.124,-0.066
159.126,-0.066
159.128,-0.064
159.130,-0.062
159.132,-0.060
159.134,-0.058
159.136,-0.057
159.138,-0.057
159.140,-0.058
159.142,-0.061
159.144,-0.063
159.146,-0.066
159.148,-0.068
159.150,-0.070
159.152,-0.072
159.154,-0.072
159.156,-0.072
159.158,-0.071
159.160,-0.070
159.162,-0.069
159.164,-0.069
159.166,-0.069
159.168,-0.070
159.170,-0.070
159.172,-0.072
159.174,-0.073
159.176,-0.074
159.178,-0.075
159.180,-0.076
159.182,-0.077
159.184,-0.079
159.186,-0.079
159.188,-0.080
159.190,-0.079
159.192,-0.078
159.194,-0.076
159.196,-0.075
159.198,-0.075
159.200,-0.075
159.202,-0.075
159.204,-0.076
159.206,-0.075
159.208,-0.075
159.210,-0.073
159.212,-0.070
159.214,-0.067
159.216,-0.064
159.218,-0.060
159.220,-0.056
159.222,-0.052
159.224,-0.048
159.226,-0.045
159.228,-0.042
159.230,-0.041
159.232,-0.040
159.234,-0.040
159.236,-0.040
159.238,-0.039
159.240,-0.039
159.242,-0.037
159.244,-0.035
159.246,-0.032
159.248,-0.029
159.250,-0.025
159.252,-0.020
159.254,-0.016
159.256,-0.012
159.258,-0.008
159.260,-0.007
159.262,-0.007
159.264,-0.009
159.266,-0.012
159.268,-0.017
159.270,-0.022
159.272,-0.027
159.274,-0.032
159.276,-0.036
159.278,-0.040
159.280,-0.044
159.282,-0.048
159.284,-0.053
159.286,-0.059
159.288,-0.066
159.290,-0.073
159.292,-0.081
159.294,-0.088
159.296,-0.094
159.298,-0.097
159.300,-0.098
159.302,-0.096
159.304,-0.093
159.306,-0.089
159.308,-0.087
159.310,-0.085
159.312,-0.085
159.314,-0.086
159.316,-0.087
159.318,-0.088
159.320,-0.088
159.322,-0.087
159.324,-0.087
159.326,-0.087
159.328,-0.088
159.330,-0.090
159.332,-0.092
159.334,-0.095
159.336,-0.097
159.338,-0.098
159.340,-0.099
159.342,-0.100
159.344,-0.104
159.346,-0.109
159.348,-0.117
159.350,-0.124
159.352,-0.128
159.354,-0.125
159.356,-0.109
159.358,-0.078
159.360,-0.030
159.362,0.035
159.364,0.114
159.366,0.199
159.368,0.283
159.370,0.357
159.372,0.411
159.374,0.436
159.376,0.428
159.378,0.386
159.380,0.314
159.382,0.221
159.384,0.119
159.386,0.022
159.388,-0.060
159.390,-0.119
159.392,-0.153
159.394,-0.164
159.396,-0.157
159.398,-0.139
159.400,-0.118
159.402,-0.098
159.404,-0.082
159.406,-0.073
159.408,-0.070
159.410,-0.069
159.412,-0.071
159.414,-0.071
159.416,-0.069
159.418,-0.063
159.420,-0.055
159.422,-0.045
159.424,-0.036
159.426,-0.030
159.428,-0.026
159.430,-0.027
159.432,-0.030
159.434,-0.034
159.436,-0.038
159.438,-0.041
159.440,-0.041
159.442,-0.038
159.444,-0.034
159.446,-0.030
159.448,-0.027
159.450,-0.025
159.452,-0.025
159.454,-0.026
159.456,-0.027
159.458,-0.027
159.460,-0.026
159.462,-0.024
159.464,-0.021
159.466,-0.018
159.468,-0.015
159.470,-0.012
159.472,-0.011
159.474,-0.011
159.476,-0.010
159.478,-0.009
159.480,-0.008
159.482,-0.006
159.484,-0.003
159.486,-0.001
159.488,0.001
159.490,0.002
159.492,0.003
159.494,0.004
159.496,0.005
159.498,0.007
159.500,0.010
159.502,0.014
159.504,0.019
159.506,0.024
159.508,0.028
159.510,0.031
159.512,0.034
159.514,0.035
159.516,0.035
159.518,0.036
159.520,0.036
159.522,0.037
159.524,0.039
159.526,0.043
159.528,0.046
159.530,0.051
159.532,0.056
159.534,0.061
159.536,0.066
159.538,0.071
159.540,0.075
159.542,0.078
159.544,0.081
159.546,0.084
159.548,0.087
159.550,0.091
159.552,0.095
159.554,0.099
159.556,0.103
159.558,0.107
159.560,0.111
159.562,0.114
159.564,0.117
159.566,0.121
159.568,0.125
159.570,0.129
159.572,0.135
159.574,0.141
159.576,0.149
159.578,0.157
159.580,0.165
159.582,0.173
159.584,0.181
159.586,0.189
159.588,0.196
159.590,0.202
159.592,0.207
159.594,0.211
159.596,0.214
159.598,0.216
159.600,0.218
159.602,0.220
159.604,0.222
159.606,0.226
159.608,0.232
159.610,0.238
159.612,0.245
159.614,0.251
159.616,0.257
159.618,0.261
159.620,0.263
159.622,0.264
159.624,0.264
159.626,0.263
159.628,0.260
159.630,0.257
159.632,0.254
159.634,0.249
159.636,0.244
159.638,0.238
159.640,0.231
159.642,0.224
159.644,0.215
159.646,0.205
159.648,0.194
159.650,0.181
159.652,0.166
159.654,0.150
159.656,0.133
159.658,0.116
159.660,0.098
159.662,0.080
159.664,0.064
159.666,0.048
159.668,0.035
159.670,0.023
159.672,0.013
159.674,0.005
159.676,-0.003
159.678,-0.009
159.680,-0.016
159.682,-0.022
159.684,-0.029
159.686,-0.037
159.688,-0.045
159.690,-0.053
159.692,-0.060
159.694,-0.066
159.696,-0.071
159.698,-0.076
159.700,-0.080
159.702,-0.083
159.704,-0.086
159.706,-0.088
159.708,-0.090
159.710,-0.092
159.712,-0.094
159.714,-0.095
159.716,-0.095
159.718,-0.095
159.720,-0.094
159.722,-0.093
159.724,-0.091
159.726,-0.090
159.728,-0.090
159.730,-0.091
159.732,-0.092
159.734,-0.093
159.736,-0.093
159.738,-0.093
159.740,-0.092
159.742,-0.090
159.744,-0.088
159.746,-0.086
159.748,-0.084
159.750,-0.082
159.752,-0.081
159.754,-0.080
159.756,-0.079
159.758,-0.079
159.760,-0.079
159.762,-0.079
159.764,-0.080
159.766,-0.080
159.768,-0.081
159.770,-0.081
159.772,-0.082
159.774,-0.082
159.776,-0.082
159.778,-0.082
159.780,-0.082
159.782,-0.082
159.784,-0.081
159.786,-0.079
159.788,-0.077
159.790,-0.074
159.792,-0.071
159.794,-0.067
159.796,-0.064
159.798,-0.062
159.800,-0.061
159.802,-0.061
159.804,-0.061
159.806,-0.062
159.808,-0.063
159.810,-0.063
159.812,-0.063
159.814,-0.062
159.816,-0.062
159.818,-0.061
159.820,-0.061
159.822,-0.060
159.824,-0.060
159.826,-0.060
159.828,-0.060
159.830,-0.060
159.832,-0.061
159.834,-0.062
159.836,-0.063
159.838,-0.065
159.840,-0.066
159.842,-0.066
159.844,-0.066
159.846,-0.065
159.848,-0.064
159.850,-0.063
159.852,-0.064
159.854,-0.065
159.856,-0.067
159.858,-0.069
159.860,-0.070
159.862,-0.071
159.864,-0.071
159.866,-0.071
159.868,-0.071
159.870,-0.072
159.872,-0.074
159.874,-0.075
159.876,-0.078
159.878,-0.080
159.880,-0.081
159.882,-0.082
159.884,-0.082
159.886,-0.082
159.888,-0.082
159.890,-0.081
159.892,-0.080
159.894,-0.079
159.896,-0.077
159.898,-0.075
159.900,-0.074
159.902,-0.073
159.904,-0.073
