'Elapsed time','ECG ECG'
133.454,-0.061
133.456,-0.068
133.458,-0.071
133.460,-0.070
133.462,-0.066
133.464,-0.062
133.466,-0.058
133.468,-0.057
133.470,-0.060
133.472,-0.064
133.474,-0.068
133.476,-0.071
133.478,-0.072
133.480,-0.070
133.482,-0.067
133.484,-0.062
133.486,-0.058
133.488,-0.055
133.490,-0.054
133.492,-0.056
133.494,-0.058
133.496,-0.063
133.498,-0.067
133.500,-0.070
133.502,-0.070
133.504,-0.064
133.506,-0.051
133.508,-0.031
133.510,-0.006
133.512,0.022
133.514,0.048
133.516,0.069
133.518,0.083
133.520,0.092
133.522,0.101
133.524,0.115
133.526,0.139
133.528,0.174
133.530,0.217
133.532,0.261
133.534,0.294
133.536,0.310
133.538,0.304
133.540,0.275
133.542,0.230
133.544,0.175
133.546,0.115
133.548,0.058
133.550,0.006
133.552,-0.036
133.554,-0.066
133.556,-0.082
133.558,-0.084
133.560,-0.075
133.562,-0.061
133.564,-0.047
133.566,-0.038
133.568,-0.036
133.570,-0.040
133.572,-0.047
133.574,-0.054
133.576,-0.058
133.578,-0.059
133.580,-0.058
133.582,-0.054
133.584,-0.051
133.586,-0.049
133.588,-0.047
133.590,-0.047
133.592,-0.046
133.594,-0.044
133.596,-0.042
133.598,-0.040
133.600,-0.038
133.602,-0.037
133.604,-0.037
133.606,-0.038
133.608,-0.039
133.610,-0.040
133.612,-0.041
133.614,-0.040
133.616,-0.039
133.618,-0.037
133.620,-0.034
133.622,-0.031
133.624,-0.028
133.626,-0.025
133.628,-0.023
133.630,-0.022
133.632,-0.023
133.634,-0.025
133.636,-0.027
133.638,-0.028
133.640,-0.027
133.642,-0.025
133.644,-0.022
133.646,-0.019
133.648,-0.015
133.650,-0.013
133.652,-0.013
133.654,-0.013
133.656,-0.015
133.658,-0.015
133.660,-0.015
133.662,-0.013
133.664,-0.010
133.666,-0.006
133.668,-0.001
133.670,0.003
133.672,0.005
133.674,0.006
133.676,0.006
133.678,0.005
133.680,0.004
133.682,0.004
133.684,0.005
133.686,0.006
133.688,0.008
133.690,0.010
133.692,0.013
133.694,0.017
133.696,0.022
133.698,0.029
133.700,0.036
133.702,0.043
133.704,0.047
133.706,0.050
133.708,0.051
133.710,0.051
133.712,0.052
133.714,0.054
133.716,0.056
133.718,0.060
133.720,0.063
133.722,0.067
133.724,0.071
133.726,0.075
133.728,0.079
133.730,0.084
133.732,0.088
133.734,0.093
133.736,0.098
133.738,0.103
133.740,0.109
133.742,0.116
133.744,0.123
133.746,0.130
133.748,0.137
133.750,0.144
133.752,0.150
133.754,0.155
133.756,0.158
133.758,0.161
133.760,0.162
133.762,0.164
133.764,0.166
133.766,0.169
133.768,0.172
133.770,0.175
133.772,0.179
133.774,0.181
133.776,0.183
133.778,0.184
133.780,0.183
133.782,0.180
133.784,0.175
133.786,0.168
133.788,0.159
133.790,0.150
133.792,0.140
133.794,0.131
133.796,0.122
133.798,0.113
133.800,0.104
133.802,0.096
133.804,0.088
133.806,0.079
133.808,0.071
133.810,0.064
133.812,0.057
133.814,0.050
133.816,0.044
133.818,0.036
133.820,0.027
133.822,0.016
133.824,0.006
133.826,-0.004
133.828,-0.011
133.830,-0.016
133.832,-0.019
133.834,-0.021
133.836,-0.023
133.838,-0.025
133.840,-0.027
133.842,-0.029
133.844,-0.031
133.846,-0.031
133.848,-0.032
133.850,-0.034
133.852,-0.035
133.854,-0.038
133.856,-0.040
133.858,-0.042
133.860,-0.042
133.862,-0.042
133.864,-0.042
133.866,-0.042
133.868,-0.041
133.870,-0.041
133.872,-0.040
133.874,-0.040
133.876,-0.039
133.878,-0.039
133.880,-0.039
133.882,-0.040
133.884,-0.040
133.886,-0.040
133.888,-0.039
133.890,-0.038
133.892,-0.037
133.894,-0.036
133.896,-0.035
133.898,-0.033
133.900,-0.032
133.902,-0.029
133.904,-0.027
133.906,-0.025
133.908,-0.023
133.910,-0.024
133.912,-0.025
133.914,-0.028
133.916,-0.031
133.918,-0.032
133.920,-0.033
133.922,-0.033
133.924,-0.032
133.926,-0.032
133.928,-0.032
133.930,-0.032
133.932,-0.033
133.934,-0.035
133.936,-0.036
133.938,-0.036
133.940,-0.036
133.942,-0.036
133.944,-0.037
133.946,-0.038
133.948,-0.039
133.950,-0.040
133.952,-0.041
133.954,-0.041
133.956,-0.041
133.958,-0.041
133.960,-0.041
133.962,-0.041
133.964,-0.041
133.966,-0.041
133.968,-0.039
133.970,-0.038
133.972,-0.036
133.974,-0.035
133.976,-0.036
133.978,-0.038
133.980,-0.041
133.982,-0.044
133.984,-0.045
133.986,-0.044
133.988,-0.041
133.990,-0.037
133.992,-0.033
133.994,-0.030
133.996,-0.029
133.998,-0.029
134.000,-0.029
134.002,-0.030
134.004,-0.031
134.006,-0.032
134.008,-0.033
134.010,-0.035
134.012,-0.035
134.014,-0.035
134.016,-0.034
134.018,-0.032
134.020,-0.030
134.022,-0.028
134.024,-0.028
134.026,-0.030
134.028,-0.032
134.030,-0.036
134.032,-0.039
134.034,-0.041
134.036,-0.043
134.038,-0.043
134.040,-0.042
134.042,-0.040
134.044,-0.036
134.046,-0.033
134.048,-0.031
134.050,-0.030
134.052,-0.032
134.054,-0.035
134.056,-0.039
134.058,-0.042
134.060,-0.045
134.062,-0.046
134.064,-0.047
134.066,-0.046
134.068,-0.046
134.070,-0.046
134.072,-0.047
134.074,-0.048
134.076,-0.048
134.078,-0.048
134.080,-0.046
134.082,-0.043
134.084,-0.039
134.086,-0.036
134.088,-0.033
134.090,-0.033
134.092,-0.033
134.094,-0.034
134.096,-0.033
134.098,-0.032
134.100,-0.029
134.102,-0.024
134.104,-0.019
134.106,-0.013
134.108,-0.006
134.110,0.003
134.112,0.012
134.114,0.022
134.116,0.030
134.118,0.033
134.120,0.031
134.122,0.024
134.124,0.013
134.126,0.001
134.128,-0.008
134.130,-0.011
134.132,-0.007
134.134,0.004
134.136,0.020
134.138,0.036
134.140,0.050
134.142,0.060
134.144,0.063
134.146,0.060
134.148,0.052
134.150,0.039
134.152,0.025
134.154,0.010
134.156,-0.003
134.158,-0.014
134.160,-0.023
134.162,-0.029
134.164,-0.033
134.166,-0.037
134.168,-0.040
134.170,-0.042
134.172,-0.045
134.174,-0.046
134.176,-0.046
134.178,-0.045
134.180,-0.043
134.182,-0.041
134.184,-0.039
134.186,-0.039
134.188,-0.040
134.190,-0.042
134.192,-0.044
134.194,-0.045
134.196,-0.044
134.198,-0.042
134.200,-0.037
134.202,-0.033
134.204,-0.031
134.206,-0.031
134.208,-0.034
134.210,-0.039
134.212,-0.045
134.214,-0.050
134.216,-0.053
134.218,-0.053
134.220,-0.049
134.222,-0.038
134.224,-0.022
134.226,-0.000
134.228,0.025
134.230,0.051
134.232,0.075
134.234,0.094
134.236,0.107
134.238,0.117
134.240,0.127
134.242,0.143
134.244,0.168
134.246,0.204
134.248,0.248
134.250,0.290
134.252,0.323
134.254,0.337
134.256,0.329
134.258,0.299
134.260,0.252
134.262,0.195
134.264,0.134
134.266,0.075
134.268,0.021
134.270,-0.024
134.272,-0.057
134.274,-0.076
134.276,-0.081
134.278,-0.073
134.280,-0.056
134.282,-0.037
134.284,-0.021
134.286,-0.012
134.288,-0.010
134.290,-0.012
134.292,-0.017
134.294,-0.022
134.296,-0.025
134.298,-0.026
134.300,-0.026
134.302,-0.027
134.304,-0.027
134.306,-0.028
134.308,-0.029
134.310,-0.031
134.312,-0.032
134.314,-0.031
134.316,-0.030
134.318,-0.027
134.320,-0.023
134.322,-0.019
134.324,-0.016
134.326,-0.014
134.328,-0.014
134.330,-0.015
134.332,-0.016
134.334,-0.017
134.336,-0.016
134.338,-0.015
134.340,-0.015
134.342,-0.015
134.344,-0.017
134.346,-0.019
134.348,-0.021
134.350,-0.021
134.352,-0.020
134.354,-0.018
134.356,-0.016
134.358,-0.014
134.360,-0.012
134.362,-0.011
134.364,-0.011
134.366,-0.010
134.368,-0.010
134.370,-0.010
134.372,-0.010
134.374,-0.009
134.376,-0.009
134.378,-0.008
134.380,-0.006
134.382,-0.003
134.384,0.002
134.386,0.006
134.388,0.010
134.390,0.013
134.392,0.014
134.394,0.014
134.396,0.013
134.398,0.013
134.400,0.014
134.402,0.015
134.404,0.016
134.406,0.017
134.408,0.017
134.410,0.017
134.412,0.018
134.414,0.020
134.416,0.024
134.418,0.030
134.420,0.035
134.422,0.041
134.424,0.046
134.426,0.050
134.428,0.053
134.430,0.056
134.432,0.058
134.434,0.060
134.436,0.061
134.438,0.061
134.440,0.061
134.442,0.062
134.444,0.065
134.446,0.070
134.448,0.077
134.450,0.086
134.452,0.094
134.454,0.102
134.456,0.107
134.458,0.112
134.460,0.116
134.462,0.120
134.464,0.125
134.466,0.130
134.468,0.135
134.470,0.139
134.472,0.143
134.474,0.146
134.476,0.149
134.478,0.153
134.480,0.158
134.482,0.162
134.484,0.166
134.486,0.168
134.488,0.168
134.490,0.167
134.492,0.166
134.494,0.166
134.496,0.167
134.498,0.169
134.500,0.170
134.502,0.169
134.504,0.166
134.506,0.160
134.508,0.152
134.510,0.143
134.512,0.133
134.514,0.122
134.516,0.112
134.518,0.101
134.520,0.089
134.522,0.078
134.524,0.067
134.526,0.057
134.528,0.049
134.530,0.043
134.532,0.037
134.534,0.030
134.536,0.022
134.538,0.012
134.540,0.001
134.542,-0.009
134.544,-0.018
134.546,-0.025
134.548,-0.028
134.550,-0.030
134.552,-0.031
134.554,-0.032
134.556,-0.033
134.558,-0.034
134.560,-0.036
134.562,-0.039
134.564,-0.042
134.566,-0.046
134.568,-0.051
134.570,-0.056
134.572,-0.061
134.574,-0.065
134.576,-0.067
134.578,-0.068
134.580,-0.067
134.582,-0.065
134.584,-0.064
134.586,-0.062
134.588,-0.061
134.590,-0.060
134.592,-0.059
134.594,-0.058
134.596,-0.056
134.598,-0.054
134.600,-0.052
134.602,-0.051
134.604,-0.050
134.606,-0.050
134.608,-0.051
134.610,-0.052
134.612,-0.053
134.614,-0.055
134.616,-0.056
134.618,-0.058
134.620,-0.059
134.622,-0.060
134.624,-0.060
134.626,-0.060
134.628,-0.059
134.630,-0.058
134.632,-0.057
134.634,-0.055
134.636,-0.054
134.638,-0.053
134.640,-0.053
134.642,-0.053
134.644,-0.054
134.646,-0.054
134.648,-0.055
134.650,-0.055
134.652,-0.056
134.654,-0.056
134.656,-0.056
134.658,-0.055
134.660,-0.054
134.662,-0.053
134.664,-0.052
134.666,-0.051
134.668,-0.050
134.670,-0.051
134.672,-0.052
134.674,-0.053
134.676,-0.053
134.678,-0.053
134.680,-0.054
134.682,-0.054
134.684,-0.055
134.686,-0.056
134.688,-0.056
134.690,-0.055
134.692,-0.054
134.694,-0.053
134.696,-0.052
134.698,-0.053
134.700,-0.054
134.702,-0.056
134.704,-0.058
134.706,-0.058
134.708,-0.057
134.710,-0.056
134.712,-0.054
134.714,-0.053
134.716,-0.052
134.718,-0.053
134.720,-0.053
134.722,-0.053
134.724,-0.054
134.726,-0.055
134.728,-0.056
134.730,-0.058
134.732,-0.060
134.734,-0.062
134.736,-0.063
134.738,-0.064
134.740,-0.063
134.742,-0.062
134.744,-0.061
134.746,-0.062
134.748,-0.064
134.750,-0.067
134.752,-0.072
134.754,-0.076
134.756,-0.078
134.758,-0.079
134.760,-0.078
134.762,-0.076
134.764,-0.073
134.766,-0.070
134.768,-0.069
134.770,-0.068
134.772,-0.067
134.774,-0.067
134.776,-0.067
134.778,-0.066
134.780,-0.066
134.782,-0.066
134.784,-0.065
134.786,-0.065
134.788,-0.064
134.790,-0.063
134.792,-0.062
134.794,-0.061
134.796,-0.060
134.798,-0.059
134.800,-0.059
134.802,-0.059
134.804,-0.059
134.806,-0.059
134.808,-0.058
134.810,-0.057
134.812,-0.055
134.814,-0.054
134.816,-0.054
134.818,-0.055
134.820,-0.057
134.822,-0.061
134.824,-0.065
134.826,-0.067
134.828,-0.068
134.830,-0.066
134.832,-0.063
134.834,-0.059
134.836,-0.056
134.838,-0.053
134.840,-0.053
134.842,-0.054
134.844,-0.056
134.846,-0.060
134.848,-0.064
134.850,-0.068
134.852,-0.071
134.854,-0.073
134.856,-0.073
134.858,-0.071
134.860,-0.069
134.862,-0.067
134.864,-0.064
134.866,-0.061
134.868,-0.058
134.870,-0.055
134.872,-0.051
134.874,-0.046
134.876,-0.042
134.878,-0.036
134.880,-0.031
134.882,-0.025
134.884,-0.019
134.886,-0.014
134.888,-0.010
134.890,-0.008
134.892,-0.009
134.894,-0.013
134.896,-0.018
134.898,-0.022
134.900,-0.023
134.902,-0.019
134.904,-0.009
134.906,0.004
134.908,0.019
134.910,0.031
134.912,0.040
134.914,0.043
134.916,0.041
134.918,0.035
134.920,0.026
134.922,0.016
134.924,0.004
134.926,-0.009
134.928,-0.021
134.930,-0.032
134.932,-0.041
134.934,-0.047
134.936,-0.053
134.938,-0.058
134.940,-0.062
134.942,-0.065
134.944,-0.065
134.946,-0.062
134.948,-0.057
134.950,-0.051
134.952,-0.047
134.954,-0.047
134.956,-0.050
134.958,-0.057
134.960,-0.065
134.962,-0.072
134.964,-0.076
134.966,-0.077
134.968,-0.076
134.970,-0.073
134.972,-0.070
134.974,-0.069
134.976,-0.069
134.978,-0.071
134.980,-0.074
134.982,-0.076
134.984,-0.078
134.986,-0.078
134.988,-0.076
134.990,-0.070
134.992,-0.059
134.994,-0.041
134.996,-0.018
134.998,0.009
135.000,0.036
135.002,0.059
135.004,0.075
135.006,0.082
135.008,0.086
135.010,0.092
135.012,0.105
135.014,0.131
135.016,0.169
135.018,0.213
135.020,0.255
135.022,0.285
135.024,0.296
135.026,0.286
135.028,0.254
135.030,0.206
135.032,0.149
135.034,0.087
135.036,0.026
135.038,-0.029
135.040,-0.073
135.042,-0.104
135.044,-0.119
135.046,-0.118
135.048,-0.105
135.050,-0.086
135.052,-0.066
135.054,-0.050
135.056,-0.041
135.058,-0.039
135.060,-0.041
135.062,-0.044
135.064,-0.047
135.066,-0.048
135.068,-0.047
135.070,-0.045
135.072,-0.043
135.074,-0.041
135.076,-0.041
135.078,-0.042
135.080,-0.043
135.082,-0.044
135.084,-0.044
135.086,-0.044
135.088,-0.042
135.090,-0.041
135.092,-0.039
135.094,-0.037
135.096,-0.037
135.098,-0.036
135.100,-0.036
135.102,-0.036
135.104,-0.035
135.106,-0.034
135.108,-0.032
135.110,-0.030
135.112,-0.028
135.114,-0.027
135.116,-0.026
135.118,-0.026
135.120,-0.026
135.122,-0.026
135.124,-0.025
135.126,-0.024
135.128,-0.021
135.130,-0.017
135.132,-0.012
135.134,-0.006
135.136,-0.001
135.138,0.001
135.140,0.002
135.142,-0.000
135.144,-0.004
135.146,-0.008
135.148,-0.010
135.150,-0.012
135.152,-0.012
135.154,-0.010
135.156,-0.008
135.158,-0.006
135.160,-0.003
135.162,0.001
135.164,0.004
135.166,0.008
135.168,0.011
135.170,0.014
135.172,0.016
135.174,0.017
135.176,0.017
135.178,0.018
135.180,0.020
135.182,0.023
135.184,0.027
135.186,0.033
135.188,0.039
135.190,0.045
135.192,0.048
135.194,0.049
135.196,0.048
135.198,0.046
135.200,0.045
135.202,0.045
135.204,0.047
135.206,0.051
135.208,0.056
135.210,0.064
135.212,0.072
135.214,0.081
135.216,0.090
135.218,0.099
135.220,0.107
135.222,0.113
135.224,0.118
135.226,0.122
135.228,0.124
135.230,0.127
135.232,0.131
135.234,0.136
135.236,0.143
135.238,0.150
135.240,0.158
135.242,0.165
135.244,0.170
135.246,0.172
135.248,0.174
135.250,0.174
135.252,0.174
135.254,0.174
135.256,0.174
135.258,0.174
135.260,0.174
135.262,0.174
135.264,0.174
135.266,0.175
135.268,0.176
135.270,0.178
135.272,0.178
135.274,0.177
135.276,0.173
135.278,0.168
135.280,0.161
135.282,0.154
135.284,0.145
135.286,0.136
135.288,0.126
135.290,0.115
135.292,0.103
135.294,0.091
135.296,0.080
135.298,0.070
135.300,0.062
135.302,0.055
135.304,0.049
135.306,0.042
135.308,0.035
135.310,0.027
135.312,0.017
135.314,0.007
135.316,-0.003
135.318,-0.011
135.320,-0.017
135.322,-0.022
135.324,-0.026
135.326,-0.029
135.328,-0.032
135.330,-0.035
135.332,-0.038
135.334,-0.040
135.336,-0.043
135.338,-0.045
135.340,-0.048
135.342,-0.052
135.344,-0.055
135.346,-0.058
135.348,-0.059
135.350,-0.059
135.352,-0.057
135.354,-0.054
135.356,-0.051
135.358,-0.049
135.360,-0.048
135.362,-0.048
135.364,-0.051
135.366,-0.054
135.368,-0.058
135.370,-0.062
135.372,-0.064
135.374,-0.065
135.376,-0.065
135.378,-0.064
135.380,-0.061
135.382,-0.058
135.384,-0.055
135.386,-0.050
135.388,-0.046
135.390,-0.042
135.392,-0.040
135.394,-0.039
135.396,-0.040
135.398,-0.042
135.400,-0.044
135.402,-0.047
135.404,-0.049
135.406,-0.050
135.408,-0.050
135.410,-0.051
135.412,-0.050
135.414,-0.050
135.416,-0.049
135.418,-0.047
135.420,-0.045
135.422,-0.044
135.424,-0.042
135.426,-0.042
135.428,-0.042
135.430,-0.042
135.432,-0.043
135.434,-0.043
135.436,-0.043
135.438,-0.042
135.440,-0.041
135.442,-0.039
135.444,-0.037
135.446,-0.035
135.448,-0.033
135.450,-0.032
135.452,-0.032
135.454,-0.034
135.456,-0.037
135.458,-0.040
135.460,-0.042
135.462,-0.044
135.464,-0.044
135.466,-0.044
135.468,-0.043
135.470,-0.042
135.472,-0.040
135.474,-0.039
135.476,-0.037
135.478,-0.036
135.480,-0.035
135.482,-0.036
135.484,-0.036
135.486,-0.037
135.488,-0.037
135.490,-0.035
135.492,-0.033
135.494,-0.031
135.496,-0.030
135.498,-0.031
135.500,-0.032
135.502,-0.034
135.504,-0.036
135.506,-0.037
135.508,-0.039
135.510,-0.040
135.512,-0.041
135.514,-0.041
135.516,-0.041
135.518,-0.039
135.520,-0.037
135.522,-0.035
135.524,-0.034
135.526,-0.035
135.528,-0.036
135.530,-0.037
135.532,-0.038
135.534,-0.038
135.536,-0.037
135.538,-0.037
135.540,-0.037
135.542,-0.037
135.544,-0.038
135.546,-0.039
135.548,-0.040
135.550,-0.041
135.552,-0.042
135.554,-0.043
135.556,-0.043
135.558,-0.043
135.560,-0.043
135.562,-0.042
135.564,-0.042
135.566,-0.041
135.568,-0.041
135.570,-0.041
135.572,-0.041
135.574,-0.041
135.576,-0.040
135.578,-0.040
135.580,-0.039
135.582,-0.038
135.584,-0.037
135.586,-0.035
135.588,-0.033
135.590,-0.032
135.592,-0.031
135.594,-0.031
135.596,-0.030
135.598,-0.028
135.600,-0.026
135.602,-0.021
135.604,-0.015
135.606,-0.007
135.608,0.000
135.610,0.007
135.612,0.011
135.614,0.014
135.616,0.014
135.618,0.012
135.620,0.007
135.622,0.001
135.624,-0.004
135.626,-0.007
135.628,-0.004
135.630,0.004
135.632,0.018
135.634,0.037
135.636,0.056
135.638,0.072
135.640,0.083
135.642,0.087
135.644,0.083
135.646,0.073
135.648,0.059
135.650,0.042
135.652,0.024
135.654,0.008
135.656,-0.005
135.658,-0.015
135.660,-0.021
135.662,-0.025
135.664,-0.030
135.666,-0.035
135.668,-0.041
135.670,-0.047
135.672,-0.052
135.674,-0.055
135.676,-0.055
135.678,-0.052
135.680,-0.049
135.682,-0.045
135.684,-0.042
135.686,-0.041
135.688,-0.042
135.690,-0.045
135.692,-0.048
135.694,-0.050
135.696,-0.052
135.698,-0.052
135.700,-0.052
135.702,-0.051
135.704,-0.050
135.706,-0.049
135.708,-0.049
135.710,-0.050
135.712,-0.051
135.714,-0.052
135.716,-0.051
135.718,-0.048
135.720,-0.040
135.722,-0.026
135.724,-0.006
135.726,0.017
135.728,0.041
135.730,0.062
135.732,0.079
135.734,0.089
135.736,0.095
135.738,0.101
135.740,0.112
135.742,0.131
135.744,0.160
135.746,0.197
135.748,0.234
135.750,0.262
135.752,0.274
135.754,0.265
135.756,0.236
135.758,0.192
135.760,0.137
135.762,0.078
135.764,0.020
135.766,-0.035
135.768,-0.081
135.770,-0.115
135.772,-0.133
135.774,-0.134
135.776,-0.120
135.778,-0.096
135.780,-0.070
135.782,-0.048
135.784,-0.035
135.786,-0.029
135.788,-0.029
135.790,-0.030
135.792,-0.030
135.794,-0.028
135.796,-0.024
135.798,-0.021
135.800,-0.019
135.802,-0.020
135.804,-0.023
135.806,-0.027
135.808,-0.030
135.810,-0.033
135.812,-0.033
135.814,-0.031
135.816,-0.029
135.818,-0.025
135.820,-0.022
135.822,-0.018
135.824,-0.014
135.826,-0.012
135.828,-0.010
135.830,-0.010
135.832,-0.011
135.834,-0.012
135.836,-0.012
135.838,-0.012
135.840,-0.010
135.842,-0.009
135.844,-0.007
135.846,-0.005
135.848,-0.003
135.850,-0.001
135.852,0.002
135.854,0.005
135.856,0.007
135.858,0.008
135.860,0.009
135.862,0.010
135.864,0.011
135.866,0.012
135.868,0.013
135.870,0.012
135.872,0.010
135.874,0.007
135.876,0.004
135.878,0.003
135.880,0.002
135.882,0.004
135.884,0.007
135.886,0.011
135.888,0.015
135.890,0.019
135.892,0.023
135.894,0.026
135.896,0.028
135.898,0.030
135.900,0.031
135.902,0.031
135.904,0.032
135.906,0.033
135.908,0.035
135.910,0.037
135.912,0.039
135.914,0.041
135.916,0.043
135.918,0.045
135.920,0.047
135.922,0.049
135.924,0.051
135.926,0.054
135.928,0.057
135.930,0.061
135.932,0.066
135.934,0.072
135.936,0.077
135.938,0.082
135.940,0.086
135.942,0.090
135.944,0.092
135.946,0.095
135.948,0.099
135.950,0.103
135.952,0.110
135.954,0.117
135.956,0.125
135.958,0.134
135.960,0.142
135.962,0.150
135.964,0.158
135.966,0.166
135.968,0.173
135.970,0.179
135.972,0.183
135.974,0.186
135.976,0.188
135.978,0.188
135.980,0.187
135.982,0.186
135.984,0.186
135.986,0.186
135.988,0.187
135.990,0.187
135.992,0.188
135.994,0.189
135.996,0.190
135.998,0.191
136.000,0.191
136.002,0.189
136.004,0.183
136.006,0.174
136.008,0.161
136.010,0.147
136.012,0.133
136.014,0.120
136.016,0.110
136.018,0.101
136.020,0.093
136.022,0.085
136.024,0.078
136.026,0.070
136.028,0.062
136.030,0.053
136.032,0.044
136.034,0.034
136.036,0.022
136.038,0.010
136.040,-0.002
136.042,-0.012
136.044,-0.021
136.046,-0.029
136.048,-0.034
136.050,-0.038
136.052,-0.042
136.054,-0.044
136.056,-0.046
136.058,-0.047
136.060,-0.047
136.062,-0.046
136.064,-0.045
136.066,-0.043
136.068,-0.042
136.070,-0.042
136.072,-0.044
136.074,-0.047
136.076,-0.053
136.078,-0.059
136.080,-0.063
136.082,-0.066
136.084,-0.066
136.086,-0.065
136.088,-0.063
136.090,-0.060
136.092,-0.058
136.094,-0.055
136.096,-0.053
136.098,-0.050
136.100,-0.049
136.102,-0.049
136.104,-0.049
136.106,-0.051
136.108,-0.053
136.110,-0.054
136.112,-0.055
136.114,-0.054
136.116,-0.053
136.118,-0.051
136.120,-0.049
136.122,-0.047
136.124,-0.046
136.126,-0.045
136.128,-0.045
136.130,-0.046
136.132,-0.046
136.134,-0.047
136.136,-0.048
136.138,-0.049
136.140,-0.049
136.142,-0.049
136.144,-0.048
136.146,-0.046
136.148,-0.044
136.150,-0.042
136.152,-0.040
136.154,-0.038
136.156,-0.037
136.158,-0.037
136.160,-0.037
136.162,-0.037
136.164,-0.038
136.166,-0.039
136.168,-0.039
136.170,-0.039
136.172,-0.039
136.174,-0.039
136.176,-0.040
136.178,-0.041
136.180,-0.042
136.182,-0.044
136.184,-0.044
136.186,-0.045
136.188,-0.045
136.190,-0.044
136.192,-0.044
136.194,-0.043
136.196,-0.042
136.198,-0.042
136.200,-0.043
136.202,-0.045
136.204,-0.047
136.206,-0.049
136.208,-0.052
136.210,-0.054
136.212,-0.055
136.214,-0.056
136.216,-0.056
136.218,-0.055
136.220,-0.054
136.222,-0.053
136.224,-0.052
136.226,-0.053
136.228,-0.054
136.230,-0.056
136.232,-0.057
136.234,-0.058
136.236,-0.058
136.238,-0.058
136.240,-0.057
136.242,-0.057
136.244,-0.058
136.246,-0.059
136.248,-0.060
136.250,-0.061
136.252,-0.062
136.254,-0.061
136.256,-0.059
136.258,-0.057
136.260,-0.056
136.262,-0.055
136.264,-0.056
136.266,-0.056
136.268,-0.057
136.270,-0.057
136.272,-0.056
136.274,-0.054
136.276,-0.052
136.278,-0.050
136.280,-0.050
136.282,-0.051
136.284,-0.053
136.286,-0.055
136.288,-0.058
136.290,-0.059
136.292,-0.060
136.294,-0.059
136.296,-0.058
136.298,-0.056
136.300,-0.054
136.302,-0.051
136.304,-0.048
136.306,-0.043
136.308,-0.040
136.310,-0.037
136.312,-0.036
136.314,-0.036
136.316,-0.037
136.318,-0.037
136.320,-0.035
136.322,-0.030
136.324,-0.023
136.326,-0.013
136.328,-0.003
136.330,0.006
136.332,0.009
136.334,0.008
136.336,0.001
136.338,-0.008
136.340,-0.015
136.342,-0.017
136.344,-0.013
136.346,-0.003
136.348,0.012
136.350,0.027
136.352,0.040
136.354,0.049
136.356,0.054
136.358,0.055
136.360,0.050
136.362,0.042
136.364,0.029
136.366,0.014
136.368,-0.002
136.370,-0.015
136.372,-0.025
136.374,-0.031
136.376,-0.035
136.378,-0.039
136.380,-0.043
136.382,-0.047
136.384,-0.050
136.386,-0.053
136.388,-0.054
136.390,-0.054
136.392,-0.054
136.394,-0.054
136.396,-0.055
136.398,-0.056
136.400,-0.057
136.402,-0.057
136.404,-0.057
136.406,-0.056
136.408,-0.055
136.410,-0.054
136.412,-0.054
136.414,-0.055
136.416,-0.058
136.418,-0.061
136.420,-0.064
136.422,-0.066
136.424,-0.068
136.426,-0.069
136.428,-0.067
136.430,-0.063
136.432,-0.054
136.434,-0.038
136.436,-0.017
136.438,0.009
136.440,0.037
136.442,0.063
136.444,0.083
136.446,0.097
136.448,0.105
136.450,0.113
136.452,0.125
136.454,0.145
136.456,0.175
136.458,0.212
136.460,0.250
136.462,0.279
136.464,0.294
136.466,0.290
136.468,0.265
136.470,0.224
136.472,0.172
136.474,0.113
136.476,0.054
136.478,-0.000
136.480,-0.047
136.482,-0.081
136.484,-0.102
136.486,-0.107
136.488,-0.100
136.490,-0.083
136.492,-0.063
136.494,-0.045
136.496,-0.034
136.498,-0.030
136.500,-0.032
136.502,-0.037
136.504,-0.044
136.506,-0.048
136.508,-0.050
136.510,-0.049
136.512,-0.046
136.514,-0.043
136.516,-0.040
136.518,-0.038
136.520,-0.038
136.522,-0.039
136.524,-0.040
136.526,-0.041
136.528,-0.040
136.530,-0.039
136.532,-0.038
136.534,-0.036
136.536,-0.036
136.538,-0.036
136.540,-0.037
136.542,-0.037
136.544,-0.037
136.546,-0.037
136.548,-0.035
136.550,-0.033
136.552,-0.031
136.554,-0.030
136.556,-0.029
136.558,-0.028
136.560,-0.027
136.562,-0.026
136.564,-0.024
136.566,-0.022
136.568,-0.020
136.570,-0.018
136.572,-0.017
136.574,-0.017
136.576,-0.017
136.578,-0.018
136.580,-0.018
136.582,-0.017
136.584,-0.016
136.586,-0.014
136.588,-0.013
136.590,-0.011
136.592,-0.010
136.594,-0.008
136.596,-0.006
136.598,-0.005
136.600,-0.003
136.602,-0.002
136.604,-0.000
136.606,0.001
136.608,0.003
136.610,0.005
136.612,0.007
136.614,0.009
136.616,0.011
136.618,0.013
136.620,0.015
136.622,0.017
136.624,0.019
136.626,0.021
136.628,0.023
136.630,0.026
136.632,0.029
136.634,0.032
136.636,0.036
136.638,0.039
136.640,0.043
136.642,0.047
136.644,0.051
136.646,0.055
136.648,0.059
136.650,0.063
136.652,0.068
136.654,0.072
136.656,0.077
136.658,0.081
136.660,0.086
136.662,0.091
136.664,0.096
136.666,0.101
136.668,0.106
136.670,0.111
136.672,0.117
136.674,0.123
136.676,0.129
136.678,0.134
